"","X20170803_mel.1_Sample.01_01","X20170803_mel.1_Sample.01_02","X20170803_mel.1_Sample.01_03","X20170803_mel.1_Sample.01_04","X20170803_mel.1_Sample.01_05","X20170803_mel.1_Sample.01_06","X20170803_mel.1_Sample.01_07","X20170803_mel.1_Sample.01_08","X20170803_mel.1_Sample.01_10","X20170803_mel.1_Sample.01_11","X20170803_mel.1_Sample.01_12","X20170810_207383791218_Sample.01_01","X20170810_207383791218_Sample.02_02","X20170810_207383791218_Sample.03_03","X20170810_207383791218_Sample.04_04","X20170810_207383791218_Sample.05_05","X20170810_207383791218_Sample.06_06","X20170810_207383791218_Sample.07_07","X20170810_207383791218_Sample.08_08","X20170810_207383791218_Sample.09_09","X20170810_207383791218_Sample.10_10","X20170810_207383791218_Sample.11_11","X20170810_207383791218_Sample.12_12","X20170810_207383811218_Sample.01_01","X20170810_207383811218_Sample.02_02","X20170810_207383811218_Sample.03_03","X20170810_207383811218_Sample.04_04","X20170810_207383811218_Sample.05_05","X20170810_207383811218_Sample.06_06","X20170810_207383811218_Sample.07_07","X20170810_207383811218_Sample.08_08","X20170810_207383811218_Sample.09_09","X20170810_207383811218_Sample.10_10","X20170810_207383811218_Sample.11_11","X20170810_207383811218_Sample.12_12","X20170810_207383821218_Sample.01_01","X20170810_207383821218_Sample.02_02","X20170810_207383821218_Sample.03_03","X20170810_207383821218_Sample.04_04","X20170810_207383821218_Sample.05_05","X20170810_207383821218_Sample.06_06","X20170810_207383821218_Sample.07_07","X20170810_207383821218_Sample.08_08","X20170810_207383821218_Sample.09_09","X20170810_207383821218_Sample.10_10","X20170810_207383821218_Sample.11_11","X20170810_207383821218_Sample.12_12","X20170815_2.07384E+11_Sample.01_01","X20170815_2.07384E+11_Sample.02_02","X20170815_2.07384E+11_Sample.03_03","X20170815_2.07384E+11_Sample.04_04","X20170815_2.07384E+11_Sample.05_05","X20170815_2.07384E+11_Sample.06_06","X20170815_2.07384E+11_Sample.07_07","X20170815_2.07384E+11_Sample.08_08","X20170815_2.07384E+11_Sample.09_09","X20170815_2.07384E+11_Sample.10_10","X20170815_2.07384E+11_Sample.11_11","X20170815_2.07384E+11_Sample.12_12","X20170815_2.07E+11_Sample.01_01","X20170815_2.07E+11_Sample.02_02","X20170815_2.07E+11_Sample.03_03","X20170815_2.07E+11_Sample.04_04","X20170815_2.07E+11_Sample.05_05","X20170815_2.07E+11_Sample.06_06","X20170815_2.07E+11_Sample.07_07","X20170815_2.07E+11_Sample.08_08","X20170815_2.07E+11_Sample.09_09","X20170815_2.07E+11_Sample.10_10","X20170815_2.07E+11_Sample.11_11","X20170815_2.07E+11_Sample.12_12","X20170824_207384001218_Sample.05_05","X20170824_207384001218_Sample.06_06","X20170824_207384001218_Sample.08_08","X20170824_207384001218_Sample.11_11","X20170824_207384001218_Sample.12_12","X20170925_2.07E+11_Sample.01_01","X20170925_2.07E+11_Sample.02_02","X20170925_2.07E+11_Sample.03_03","X20170925_2.07E+11_Sample.04_04","X20170925_2.07E+11_Sample.06_06"
"BTK",99.5745594393318,146.275804667678,60.3265990437068,85.1433544150596,71.9678378501741,81.7656337784537,158.085505544602,88.91955875297,291.886498338531,95.966266212042,117.874568023729,265.475894946126,88.7601048346685,145.401192868804,107.427517833207,257.443030810534,62.5322887736285,114.176372952279,119.402386245199,69.6199036029257,280.452957627704,224.447896260574,207.375514810848,1021.50089062955,49.5532641937971,529.847301192227,189.907381118028,103.011987238211,96.2642660780535,115.734341332002,95.1016286457541,122.860426492599,80.9979640345126,142.239800120712,63.017440684384,93.1527139651497,57.9595843883032,73.6688291374075,117.721314745308,103.932854426803,80.5356631586317,46.883284733371,65.980868445358,79.5961202387212,132.466882473713,65.0455641034672,65.4912213060999,116.597456735769,24.4068044314032,50.178920047361,164.247203190256,180.170248776225,225.107639887789,71.5903162745705,150.549234543717,153.976129565034,84.5980654570021,490.382054891439,161.463414820673,0,88.2059375344701,110.320548255744,319.132977240349,105.974384960426,87.9007136387279,113.205749088389,162.707454283693,208.3732089715,179.629428925013,31.8336487854933,80.7181424146901,226.24636573609,123.703098173406,259.981230274827,94.3110021466119,188.732736441189,84.4012581100172,100.678235795234,114.522524221025,308.866458305947,97.1861088954109
"HLA-E",7243.42685821489,6069.56471416245,2775.02355601051,2317.52101826896,7248.76055679809,4841.12380480967,6994.30050153307,2623.12698321262,5997.35539554951,3304.68450058391,4244.90462437259,11735.8654248598,4076.62481490656,4443.28939384375,8776.0018414512,9117.16104827591,2360.59390120448,3416.98745235367,3768.70052720141,2593.71172784517,0,4559.09789279291,4873.32459805492,729.643493306824,4833.77268584449,4062.16264247374,1919.19644759014,5283.60934543239,3224.85291361479,1920.5914402078,2059.20052762438,5456.80089373227,4885.09418936452,3874.84922162173,1916.86384388637,4292.62914557772,2920.34958531942,2495.23453529929,4722.70215625293,4131.86123313085,2322.72173973417,2281.23365313382,5037.00757408392,2756.01566326572,5992.80176311076,2743.5885371847,3491.57515772384,6394.67091721654,2234.87171388092,2221.60067719118,4833.19006861433,4684.42646818186,7233.20008398061,4925.84116456373,2504.34914625736,8937.45889830821,2448.12179544707,858.168596060018,4958.84250262812,0,6582.24953214218,4982.43618959103,5567.09749185943,6454.55851449646,3633.22949706742,5791.75219529631,5252.25744949415,6771.7761166433,4803.38188106442,1849.03639511883,4052.72340040423,1546.01683252995,3582.01145145603,5199.62460549653,2652.31556806164,4997.78803999072,1985.18792512936,7828.30923519277,3075.74779336466,7191.82240291943,3352.06070283066
"MRC1",257.649172549271,272.284479772967,201.088663479023,201.100494237474,185.916914446283,123.645592543027,260.329862364494,126.359372964747,944.070393063687,511.820086464224,374.216249087379,814.736367248456,209.22024711029,349.247963263304,140.482138704963,439.492031169411,143.824264179346,309.314173997993,324.092191236969,171.8278471902,841.358872883113,678.019686620483,129.60969675678,2626.71657590457,101.647721423173,883.078835320378,138.343125317769,244.51196970828,167.046814664857,204.530517009142,207.221443470222,131.850213796936,116.912155634721,521.545933775945,156.376612068657,391.62161381267,117.952838404266,87.9273121962606,553.982657624977,131.506877029832,128.12491866146,221.201001124563,161.442550451408,124.700588373997,243.739063751631,281.864111115024,57.1559749580508,308.750065436318,54.7503991299044,87.5764170637904,359.614929090245,270.255373164338,530.426048011456,284.758496823478,370.50059848702,253.205190840278,370.421159038067,1961.52821956576,232.616784063681,880.595761198801,244.700342837562,330.961644767231,301.403367393663,238.891410165028,136.734443438021,131.464740876839,359.629092879377,322.801886440595,500.233852702567,74.4063598118759,110.987445820199,251.384850817878,499.422446041703,389.97184541224,324.284753534889,383.514599050365,562.675054066781,240.551815297009,478.912374015194,397.37929104693,209.423163858695
"CTSS",2257.85313528685,3563.49008479573,935.062285177455,1016.85491844271,951.574744907858,1079.9046510008,2520.71664313657,629.456876435499,1482.23612437535,907.988518775474,896.840839843188,3103.32166850816,348.700411850483,2829.6212533782,363.600829589315,1445.358730122,350.180817132319,790.930874451244,562.896963727367,699.161585118743,560.905915255408,3259.17049361708,7258.14301837967,1459.28698661365,689.086844814597,176.615767064076,3393.17956461219,2430.96969883579,426.11094249256,1479.6036913393,706.755261304236,2728.40044686613,1539.72544839191,1577.67644967223,885.91185131433,2462.84369269085,634.504923829845,432.507319451876,1850.07125036008,534.511822766414,413.660451678426,838.8646785179,1027.61692982983,424.51264127318,919.320164367566,508.689667988653,849.599752761859,1651.95276703238,91.0307840955036,800.969176605046,1571.5863968415,900.851243881127,5827.57105675025,1782.81257767345,2647.42430532728,3787.81278729984,1537.03892589574,1838.9327058429,1559.21662023862,1320.8936417982,1905.4379409328,677.68336785671,691.454784020757,1393.83258863204,449.270314153498,2059.61427373715,1335.87381858153,3479.47941489359,1612.117279846,485.175490525892,1108.19283023502,603.323641962907,3006.52312517105,909.934305961893,3570.0341658729,4212.61146338603,2170.694857017,2271.02432652608,995.007385764486,6358.6876276092,1566.15844511985
"IFI27",7335.53332569627,5559.36175691796,874.735686133748,12708.2538132649,4663.91571401267,2792.99439284694,3557.31712227978,5889.75077319015,3730.67430688935,11752.1766007362,16381.7246042616,12889.3124166947,11348.6134038612,11860.1757320436,8346.29177011837,9880.29574674999,2982.79017450208,9798.40873335924,672.265536002381,4602.32001051681,2243.62366102163,7579.79249663313,11561.1849507048,1751.14438393638,5120.08043451977,1236.31036944853,10690.1505927367,10099.7027487837,13580.3397718642,652.502234751116,2622.80281107238,16715.0111945297,12773.9902336316,4041.98098676357,6731.52968241814,4163.35599150363,19045.3160630337,634.502496118961,3177.32136758658,12605.5704869079,8179.86087854375,4420.55884039684,8517.14742251036,2693.66536907872,4392.60182282831,2093.96681363854,11604.7467280713,7153.95355547987,9034.47549979723,3386.60371715869,14684.5644241731,7747.32069737769,7175.62945194034,5298.75191650142,867.526617494823,7142.78156593353,1926.95593540949,1838.9327058429,7160.49194708967,880.595761198801,7211.07250617824,4574.92559297287,10637.7659080116,12472.6462570373,2529.58720360339,15985.7473107879,10344.0883903254,11770.6140823765,29591.1061775964,8769.97847143481,8123.94470844516,1759.69395572514,3911.63026584355,25348.1699517956,6223.80067242911,7206.92891653951,2255.09611512702,8305.57018503124,1470.94514876095,4392.83618155773,6972.45827269997
"XCL2",59.7447356635991,107.503904635282,30.1632995218534,22.7048945106826,19.9910660694928,66.8085056482487,159.658495649523,25.7398722705966,18.2429061461582,56.5954903301786,42.6052655507453,219.704188920932,31.700037440953,48.4670642896014,66.1092417435119,34.9386970385724,6.25322887736285,35.2908789125227,43.1454000717946,28.1442163501189,4767.70027967097,65.4639697426674,77.7658180540679,1605.21568527501,21.1766086298278,353.231534128151,47.7912614734111,77.541990393598,48.1321330390267,20.9519066204487,27.0288839308985,70.4200005506361,30.5652694469859,62.8225783866479,21.0058135614613,40.8731295969535,27.4545399734068,26.140552274564,46.1652214687481,21.2107866177148,29.2856956940479,18.8791750604179,32.2885100902815,21.225632063659,79.4801294842276,20.0140197241437,61.0259107625021,81.6182197150386,12.533223897207,17.9886694509407,73.4790119535357,120.11349918415,99.616599260688,33.1238776792789,35.7687897674789,92.3856777390205,25.7623738428731,1961.52821956576,48.5758578485923,1320.8936417982,51.2163508264665,27.0172771238556,124.107268926803,50.2929284557954,78.1339676788692,72.1230175643771,63.1061621754509,107.365178859892,75.035077905385,22.2452003561278,30.2693034055088,314.231063522347,95.2744358602633,259.981230274827,27.567831396702,61.7010869134657,27.2545729313597,84.5389766219521,28.2588046779152,153.504772865481,36.5522975934068
"TAP2",2099.77852217691,755.170871085543,940.089501764431,203.533161506476,413.815067638501,631.190807094648,1127.04741017619,372.058153729533,957.752572673306,610.247026168882,387.707916511782,1977.33770028839,862.241018393922,836.769609941059,776.783590486264,884.500698713334,556.537370085293,357.060657232583,278.940028371137,349.580792559372,0,416.163807649814,725.814301837967,2043.00178125911,659.863124905434,2296.00497183298,428.863688485084,880.695890893712,690.837674207207,574.680867303735,526.562701764912,1168.67234956375,1778.89868181458,520.360602108272,673.51973641511,603.591564978266,500.282728404301,346.956421098758,701.71136632497,540.875058751728,528.97287847374,380.41537746742,595.231664273016,394.664096183659,990.852280903371,340.238335310444,826.975512674297,869.81702724884,523.756830230651,370.187881858833,685.51595857828,2552.41185766319,1088.02025945764,1111.25267053065,302.700056688963,997.42315040461,337.695981453877,1593.74167839718,927.730468206917,2201.489402997,1018.63631088195,986.130615020728,1524.746446815,909.763152245013,1054.80856366473,1039.84958235222,641.706034651573,1178.89791787605,1174.41265873125,156.867016304419,406.953968007396,1005.53940327151,561.658166240746,909.934305961893,932.953452004177,630.318946704228,354.309448107676,1047.5147739611,812.06880811272,1215.65876575727,677.722600084812
"SDHA",658.436774292581,573.647884570232,568.075474328239,860.353324136936,523.765931020712,640.165083972771,723.57544826385,484.377596364863,638.501715115537,410.932473266949,693.04565295879,768.964661223261,494.520584078867,630.071835764818,619.774141345424,893.695092670853,228.242854023744,589.565271244497,644.170856885863,368.837361641032,1963.17070339393,752.835652040675,388.829090270339,2626.71657590457,436.238137774453,176.615767064076,557.145495597924,544.491932544827,360.9909977927,562.708349234907,675.722098272463,566.356600173201,635.757604497307,740.832292295376,269.074468953957,733.815256949955,556.208643164945,860.261811217468,544.749613331227,443.30544031024,384.374755984379,352.096614876793,606.462450391375,401.297106203553,712.671827708575,627.93986884501,514.106087252884,899.665976173197,338.39704522459,479.066670640843,768.504019137567,480.453996736601,859.031453364894,683.847797249628,414.277326262143,463.639234579158,651.022149813143,3064.88784307149,577.436958087491,3082.08516419581,547.256193090207,585.374337683537,177.296098466861,520.891044720738,400.436584354205,605.285577787114,711.655033689422,723.302257582428,511.602803900352,469.833973038907,526.349553662458,641.031369585589,485.592285997471,909.934305961893,886.523420178152,854.136614919741,379.805661495077,481.872166745127,417.932848131271,785.474019218931,543.124139534973
"IRF9",1850.84212357858,1706.84478097164,789.273004155164,1039.55981295339,1077.51846114566,1369.07579485143,1886.80163085324,1177.01415928274,2823.08972611798,2327.79712401517,1849.77861266152,3332.18019863413,2371.16280058329,1619.37014802903,2446.04194450994,2191.94351947255,1291.29176317543,1201.96581707945,1295.36538355086,1623.47690103844,1121.81183051082,1589.83926517906,622.126544432543,875.572191968189,1481.51553974275,7064.63068256302,1711.68175961349,1610.26980050939,1797.87673410482,534.772473740976,1479.58112777289,2046.67490962062,2284.7538911622,1516.03920295326,1075.29759897957,1466.67997600231,1867.92555300549,1509.02279039528,1651.56079804446,3620.68127564392,2322.72173973417,1274.65896949588,2490.42682174606,1694.73406008277,4225.69355091144,979.019131506031,1422.64793919023,2575.40462437968,1394.48606940503,969.494606198069,2978.06113152859,6335.98708196393,2308.64703091815,1291.29697340027,579.774711753463,1599.6409015923,831.010626526189,858.168596060018,1905.40512828633,440.297880599401,1829.56186563433,2469.82941707246,6187.63383649344,1731.51367969238,2490.52021976396,2225.77109901204,2234.56639317651,2838.82009103885,3250.38314744691,759.021577668569,830.724215684519,3506.8186689094,1038.79868776674,779.94369082448,929.326105767768,1866.76033544074,1225.57660213921,2247.19970584171,1369.8083741242,2280.90761294071,1461.66187670576
"IFNAR1",589.356923681545,771.913282463169,638.456506545897,909.00666951697,1145.48808578194,580.336571451952,589.084794293069,404.817991164837,497.119192482811,241.146002276413,521.204415237451,494.334425072097,247.260292039434,754.090500270563,322.28255349962,529.597091953098,134.444420863301,506.527909097385,913.077071286816,373.281185275261,0,659.315695265435,1036.87757405424,0,528.568151400502,353.231534128151,252.790619898832,628.825922096988,288.79279823416,381.125158524352,527.563771540131,651.759579564398,897.854790005211,1103.54378260319,383.772879511778,1015.17447464061,644.673271968144,415.872422549881,754.801371014031,220.592180824234,219.642717705359,540.888365480972,874.597468967192,228.838845686323,405.348660369561,317.722563120782,595.672426515936,988.746433119325,412.936745244821,610.194603217437,717.500940252172,570.539121124714,968.997829172147,446.103836487062,597.392175370281,773.302339593283,844.936234008823,122.59551372286,426.236048446098,0,709.441304040684,375.990439973656,230.484928006919,622.374989640468,166.034681317597,702.058234265899,853.83397738592,935.20721585853,337.657850574233,543.089719039259,375.003036634914,163.400153031621,964.269491972826,259.981230274827,553.533035675884,758.560421465549,960.064311001446,909.17826676154,166.578217048763,1150.04785477445,510.872112246673
"IRF5",145.005452183527,184.166525153884,130.707631261365,96.4958016704009,101.954436954413,171.508402559683,283.138218885854,100.61950069415,237.157779900057,86.1235722415761,154.799131501041,366.173648201553,120.460142275621,223.803796866689,157.009449140841,141.593666945794,62.5322887736285,112.100438898602,183.618795654382,103.689218132017,1682.71774576623,257.179881131907,285.141332864916,2772.64527456593,60.5651006813075,529.847301192227,118.220488907912,167.535979244562,120.330332597567,155.642734894762,90.0962797696618,208.263405883796,90.1675448686084,162.390438471146,54.6818003822168,159.6903667974,162.693570212781,87.9273121962606,213.51414929296,78.4799104855449,89.6874430630216,95.0251811374366,129.154040361126,55.0539831651155,100.674830680022,74.218656477033,88.4131487632348,180.492863026971,42.2171752326973,137.755337111151,243.777427892907,180.170248776225,337.014598797523,118.604852335482,199.130725123427,159.96409015923,90.5164486371215,980.764109782878,127.255064223073,440.297880599401,181.154129775095,144.092144660563,212.755318160233,167.942457522031,87.9007136387279,178.025169937387,183.235964870888,264.174847984207,148.933260690991,45.6410145237795,48.7672110422086,276.523335899666,138.301600442318,389.97184541224,177.014496336718,271.00085232581,116.930909673253,129.114073386254,111.547913202297,373.858398430445,190.932001546736
"RPLP0",20107.2152557836,14686.6194963626,30530.2863327026,37835.2740347835,20936.6434945798,22674.0091035153,20995.4854254386,14872.9661956284,22940.4544787939,14188.2433584265,33604.9032031503,52426.9120812574,45882.6341920354,31309.7235310825,25361.1578638547,28837.2972083628,19497.5676396174,20188.4586720167,104431.935801683,22654.612887301,2243.62366102163,38492.8142086884,22629.8530537338,5983.07664511596,18769.251760789,25962.5177584191,14688.2669144202,22622.4511973848,15065.3576412154,13161.788196998,24933.6448913663,18162.3669505279,10868.245683612,28023.6112871156,9900.40669969002,25687.3361448388,23250.944853034,44465.0794190333,22904.8746317193,18580.6490771182,27537.7057323094,13443.5459076059,30693.7384614746,12749.3085592372,26239.040080393,14190.7739019064,17349.219898725,47571.295958367,15097.9172925934,32438.7782664662,39868.8474270243,20719.5786092659,22416.3222777915,16623.3782901736,24259.2474003583,33702.8084929599,21038.4596445765,4290.84298030009,15698.8962562507,2201.489402997,27072.5836664937,46474.2195325522,13953.2029493419,14891.1972629561,28557.9651866267,17472.9421919571,25356.5121512203,24570.379912114,8145.85353321339,16172.2606589049,22971.0380288472,10306.778883533,11956.1733582384,60575.6266540346,19276.4433695202,22969.7418850796,12718.2145814532,13946.6255341688,16708.3900921947,18429.8573067326,21747.757014016
"TLR7",79.6596475514654,130.414572836243,40.2177326958045,59.1949035457081,49.977665173732,60.8256543961668,104.603841977274,53.8197329294292,323.811584094308,95.966266212042,64.617986085297,192.241165305815,38.0400449291436,68.4240907617902,49.5819313076339,77.2329092431602,43.7726021415399,20.7593405367781,86.2908001435892,34.0693145290913,0,121.575943807811,155.531636108136,1751.14438393638,29.2237199091624,1412.9261365126,98.0978524980544,71.315991164915,55.2103878977071,27.9358754939316,71.075954040511,82.4063836230848,45.8479041704788,72.3052317280287,34.3428380449289,45.6258190849713,42.707062180855,71.2924152942653,62.3230489828099,61.511281191373,40.2678315793158,33.0385563557313,63.1731719157683,33.8283511014565,84.7788047831762,35.8584520057575,41.3785443706722,89.0804569461279,21.7682309793596,41.6579713600733,84.7169784876058,360.340497552451,122.903596490459,63.0422188089501,53.3862533842968,71.0001041883213,45.2582243185608,858.168596060018,97.8358827091365,440.297880599401,45.5256451790813,58.5374337683537,159.566488620175,79.0317447162499,87.9007136387279,62.9935216701522,85.155303176512,114.428677469095,137.564309493206,34.9019522828902,30.2693034055088,213.677123195196,69.9191424458384,1169.91553623672,52.959255051559,87.1074168190104,48.354887458864,103.752380399669,49.0810818090105,123.79417166571,45.1528382036201
"STAT1",5833.82450115185,6534.82751455121,1357.3484784834,1222.00985812852,2772.76086383865,4618.76116660729,8661.67001274976,1600.55205755346,5710.02962374752,2891.29135382434,1986.11546242391,10866.2030103811,2003.44236626823,2642.88050567415,2272.50518493322,3732.92394675274,1116.20135460927,1434.47043109136,1451.89288148574,2624.81849328477,280.452957627704,1725.44320250316,6324.95320173085,2043.00178125911,1876.24752460274,883.078835320378,1680.24014022309,5382.65933316144,3350.8458500993,1445.68155681096,2710.8969512916,7902.0230405118,6425.58376949261,3079.49167261342,2628.72752569145,3215.66970759287,2154.67297050552,708.171325256369,3726.68750306469,1249.3153317834,1306.87417034689,2611.30456377346,4085.19845055301,1776.98338432945,2519.52010465002,1171.65407135091,5202.38447066091,4923.67740303807,1550.16190307561,2138.28473447103,5680.35985349039,2312.18485929489,9258.52198193655,4227.56845284087,1502.82303276796,5253.15228699375,1279.06704727994,980.764109782878,3137.58991681189,880.595761198801,4874.0893869854,3561.77770082829,2145.28279144902,4415.89873602046,1103.64229346403,9176.96927287492,3121.09392446055,8226.8568301392,6583.75963863765,1495.79795498101,1898.55797471219,1319.77046679386,4328.07175161987,8059.41813851962,2468.04637925211,3189.09931576266,2810.73773101797,6227.44843243344,2159.56759959646,9075.35072481321,3039.86107867991
"LDHA",6899.8946281492,5643.07381380609,5962.27887215302,4890.47209978309,12536.3975321789,7483.5497744792,6333.64465746607,6245.42900820203,2111.61638641781,3031.54974290348,6681.92581387522,5346.13526374267,2187.30258342576,6822.45204970683,5049.09333816072,5625.13022321016,3417.3895814788,5258.34095796588,8147.45694379005,3435.07566925925,8694.04168645883,5597.16941299806,10602.0731947046,3648.21746653412,6072.18075851683,2825.85227302521,2242.41629492347,7247.06310218707,2042.78435221516,3670.57449793479,3015.22216295801,6757.32345709295,11216.6897553076,6329.67110537169,6809.21785003434,5469.39506281094,7172.75277675598,2433.44777537759,5092.02392800291,4394.87498719051,2588.12335696148,10073.927812239,5347.25804060358,3299.25918389499,5547.71303799909,4878.41730776004,5961.18957570295,8335.31898712669,4290.32043302287,7122.56633049617,6867.26201128103,1201.1349918415,5200.76271464891,8668.30508623064,5296.98406078993,7188.97440480304,5569.89485286657,5026.41606263725,4339.67135681156,7044.76608959041,8300.8426376525,3669.84680932371,904.21010218099,12409.7800964675,2011.94966773088,7258.86218549826,8469.15109002828,7483.776776451,2027.08399856517,3911.70342124393,4118.30689111617,804.431522617209,4686.11922832053,1169.91553623672,4825.09596367012,3939.19096059303,4760.75846526816,5347.47453941403,2742.59135926713,5088.55942631902,7297.98873479654
"HLA-DQB1",1213.56494316686,11.4553341004808,10.0544331739511,882.247329557951,471.78915924003,1300.27300545248,2446.78610820526,367.37817695306,5463.75039077438,1621.58383163425,9.23114086932815,5694.00022953415,95.100112322859,1540.96754403115,1396.55773183169,454.203061501442,165.710565250115,16.6074724294224,30.1014419105544,13.3314709026879,280.452957627704,4.67599783876195,2903.25720735187,291.85739732273,501.038560181726,176.615767064076,16.3496420830091,20.37599747569,268.973684629855,18.9564869423107,734.785215010353,14.9829788405609,682.36964040396,384.047460325923,199.388516027839,307.023740925953,15.2525222074482,30.8933799608483,16.1578275140618,343.61474320698,109.82135885268,737.231786109317,279.365804694175,141.946414425719,1994.95125005411,517.862760362219,15.7774305873786,1870.68959586869,47.4943221367845,289.2388693296,30.2560637455735,300.283747960376,3231.07086563076,17.630451022842,72.0714420688007,19.6747276666433,29.9400560876633,122.59551372286,2605.30798151323,880.595761198801,1711.9539489217,736.220801625064,3315.4370413303,431.082243906818,947.374358106289,462.865441837205,3479.20238692606,15.5396969402475,1475.68986547257,23.3958141676517,159.754656862407,980.400918189724,451.016885886892,389.97184541224,34.8225238695183,22.98667943835,1124.47092836158,6775.41470817391,19.3349716217314,2777.94121217854,358.642543445897
"GAPDH",25887.5184312368,10412.8986973371,9702.52801286284,10620.2144073718,27053.9097118446,18120.0621588056,15989.4444165262,22386.6689102543,8738.35204400978,15913.1754767506,11864.8563681234,11680.9393776295,9142.29079797085,16411.8032695936,8164.49135532371,12436.3372669403,21601.77915685,17043.4185806948,14071.4207117871,16790.246964663,17388.0833729177,10432.1511782779,14982.8809450837,17511.4438393638,10655.6459303568,6358.16761430672,19316.4732886874,21649.4973179206,26979.4762193462,14711.2315770722,13292.2044753508,9124.63411390157,13986.6672989407,19764.220226773,32885.1012688859,14924.3955302736,12453.1759649745,17590.2152669384,16389.8077519423,14317.2809669575,9215.84236372069,26199.8898430126,16884.0830806877,12231.2704766835,13840.1398808535,30531.3870891813,16689.5446877508,18578.1723664506,14243.0194941313,25147.686506377,22738.7285932447,13632.8821574011,13732.2128941893,11748.291454312,79530.5693916546,20004.9209222661,19233.3527746401,13117.719968346,13848.2244889205,13649.2342985814,13743.0541384352,29390.2946312342,5531.63827216606,17047.5065704984,4795.4722662906,11735.9669720262,11224.533399954,10166.4935482265,8534.67166417766,20403.0676438781,12151.4436893448,4889.43534840772,13635.0011191632,17678.7236586882,23694.5510854653,12860.44223314,14691.0939897749,11479.62448911,17581.4384261913,9205.95357592054,20127.4151630518
"IL17RA",289.388563370558,588.627936855476,422.286193305947,318.679412239223,375.832042106465,572.359436449176,772.338141516414,484.377596364863,1108.25654837911,282.977451650893,492.090817111108,887.971096888766,297.980351944958,535.988710967357,718.938003960692,557.180273825655,253.255769533195,411.034942628206,603.032219608106,361.430988917316,3645.88844916015,663.991693104197,414.751029621695,3940.07486385685,315.531468584434,176.615767064076,272.91325630869,397.897950705835,295.871053092841,343.212184639731,409.437538064352,696.708516086081,311.765748359256,541.696572126379,251.402911513363,676.782983093741,392.498238138334,442.012974824445,573.602876749195,409.368181721896,334.955144500673,322.519240615472,557.327761123555,253.380982759929,397.400647421138,219.320299477075,653.12608884356,474.31845400111,265.17663193038,289.712255367782,497.063904391565,150.141873980188,810.516875802871,333.910057250795,348.078372065615,425.1452021879,484.611140395666,2206.71924701147,361.240182310658,1320.8936417982,499.833646028664,549.351301518396,248.214537853605,440.06312398821,312.535870715477,462.865441837205,748.150163622213,726.127657026109,262.622772668848,192.536044461658,201.795356036725,339.369548604135,487.89731267151,1819.86861192379,362.734623640815,596.443840163502,402.66433556654,478.029485989584,227.557742932685,912.363045176284,344.881678469556
"HPRT1",390.830145799377,410.629668524928,467.531142588728,215.696497851484,321.856163718834,280.196866972506,334.2603972958,339.298316294228,497.119192482811,310.044860069674,384.867565475066,613.340860737601,278.960329480387,369.204989735493,371.864484807254,316.287152138656,562.790598962656,253.263954548692,343.15643778032,361.430988917316,1402.26478813852,434.867799004862,259.21939351356,1313.35828795228,271.484122634392,529.847301192227,493.004592041504,337.335958208645,283.130194347216,322.260278019282,504.539166710106,412.031918115424,703.76532901685,419.607410356101,326.090248620781,306.073203028349,281.663243430877,556.080839295269,444.3402566367,269.376990044978,367.901552156477,372.863707443253,317.269707843636,205.623310616696,466.283426307469,373.595034850683,447.126429098918,351.657929515081,261.878415115326,449.243350235336,573.136293237578,510.482371532639,433.396892887409,564.174432730943,542.404334384456,427.711471013984,349.532747814116,612.977568614299,350.293510119426,1761.1915223976,352.82375013788,502.071066551649,549.617905247268,317.025066873139,293.00237879576,366.09278535842,399.925798846833,373.65907642686,292.18204578309,388.523930357888,319.509313724815,477.631216553968,404.14801018144,909.934305961893,383.047762564701,341.170715874457,696.310379407642,400.40733472761,398.59787650954,501.985366104455,512.162193338205
"TAP1",1165.02234544018,978.990475818015,316.714644979461,160.556039754112,451.798093170538,579.339429576605,961.883449159444,280.798606588326,647.623168188616,396.16843231125,285.455279189993,1547.08366365156,272.620321992196,373.481495408105,355.337174371376,621.541031528289,215.736396269018,290.630767514893,205.693186388788,191.08441627186,560.905915255408,383.43182277848,1140.56533145966,729.643493306824,381.178955336901,706.463068256302,152.177437849546,739.761908353523,319.937119612354,376.136609329007,357.381909752992,1156.6859664913,748.849101451154,397.086108670321,430.785890816001,559.866821688502,310.134618218114,213.877245882796,519.358741523416,173.928450265262,184.865954068677,274.062691293733,409.923693320096,235.471855706217,384.153959173767,182.627929982812,780.536283020881,726.168960550372,205.149085896389,236.693019091326,393.328828692456,480.453996736601,915.955224371002,650.723919570349,188.453474446568,1337.88148133174,176.158934655321,0,542.544440477939,1320.8936417982,663.915658861603,603.385855766107,372.321806780408,816.361999398536,195.334919197173,974.117211913802,422.735255054828,980.413606957432,1039.1221394776,187.166513341214,398.545828172532,326.800306063241,402.611325732081,4679.66214494688,441.085302347231,492.398870074128,261.995572049845,1298.82609537363,272.176908213604,1039.87104199197,374.983570605302
